6000,-9645.249228001576,1943
5500,-9645.249228001576,2208
5000,-9645.249228001576,2519
4500,-9645.249228001576,2889
6000,-8987.429934699272,1925
5500,-8987.429934699272,2188
5000,-8987.429934699272,2495
4500,-8987.429934699272,2862
6000,-7404.679856633376,1883
5500,-7404.679856633376,2140
5000,-7404.679856633376,2440
4500,-7404.679856633376,2799
6000,-5903.626044714559,1842
5500,-5903.626044714559,2094
5000,-5903.626044714559,2388
4500,-5903.626044714559,2739
6000,-4476.942531914341,1802
5500,-4476.942531914341,2049
5000,-4476.942531914341,2337
4500,-4476.942531914341,2680
6000,-3118.217635433644,1765
5500,-3118.217635433644,2006
5000,-3118.217635433644,2288
4500,-3118.217635433644,2625
6000,-1821.8101180693864,1727
5500,-1821.8101180693864,1964
5000,-1821.8101180693864,2240
4500,-1821.8101180693864,2569
6000,-582.7323224800805,1560
5500,-582.7323224800805,1781
5000,-582.7323224800805,2038
4500,-582.7323224800805,2345
6000,-7024.458654814854,1942
5500,-7024.458654814854,2209
5000,-7024.458654814854,2521
4500,-7024.458654814854,2894
6000,-6377.75571590474,1924
5500,-6377.75571590474,2188
5000,-6377.75571590474,2498
4500,-6377.75571590474,2867
6000,-4821.752209368755,1881
5500,-4821.752209368755,2140
5000,-4821.752209368755,2443
4500,-4821.752209368755,2804
6000,-3346.0644004008536,1838
5500,-3346.0644004008536,2092
5000,-3346.0644004008536,2387
4500,-3346.0644004008536,2740
6000,-1943.490121998705,1800
5500,-1943.490121998705,2048
5000,-1943.490121998705,2338
4500,-1943.490121998705,2683
6000,-607.726041086302,1763
5500,-607.726041086302,2006
5000,-607.726041086302,2290
4500,-607.726041086302,2628
6000,666.7737494197221,1725
5500,666.7737494197221,1962
5000,666.7737494197221,2240
4500,666.7737494197221,2571
6000,1884.9126214543048,1351
5500,1884.9126214543048,1558
5000,1884.9126214543048,1796
4500,1884.9126214543048,2079
6000,-4408.016183281982,1932
5500,-4408.016183281982,2200
5000,-4408.016183281982,2514
4500,-4408.016183281982,2888
6000,-3772.411155840996,1914
5500,-3772.411155840996,2180
5000,-3772.411155840996,2490
4500,-3772.411155840996,2861
6000,-2243.1098461286374,1871
5500,-2243.1098461286374,2131
5000,-2243.1098461286374,2435
4500,-2243.1098461286374,2797
6000,-792.7459558793049,1828
5500,-792.7459558793049,2082
5000,-792.7459558793049,2379
4500,-792.7459558793049,2733
6000,585.7590872773494,1790
5500,585.7590872773494,2038
5000,585.7590872773494,2329
4500,585.7590872773494,2675
6000,1898.600446455082,1751
5500,1898.600446455082,1995
5000,1898.600446455082,2279
4500,1898.600446455082,2619
6000,3151.2288567779624,1696
5500,3151.2288567779624,1933
5000,3151.2288567779624,2211
4500,3151.2288567779624,2541
6000,4348.463544610554,1179
5500,4348.463544610554,1376
5000,4348.463544610554,1599
4500,4348.463544610554,1863
6000,-1795.9242793568044,1839
5500,-1795.9242793568044,2101
5000,-1795.9242793568044,2406
4500,-1795.9242793568044,2769
6000,-1171.3987100022953,1822
5500,-1171.3987100022953,2081
5000,-1171.3987100022953,2384
4500,-1171.3987100022953,2744
6000,331.2448027591002,1779
5500,331.2448027591002,2032
5000,331.2448027591002,2328
4500,331.2448027591002,2679
6000,1756.3268823896187,1741
5500,1756.3268823896187,1988
5000,1756.3268823896187,2277
4500,1756.3268823896187,2621
6000,3110.8027121381474,1703
5500,3110.8027121381474,1945
5000,3110.8027121381474,2228
4500,3110.8027121381474,2564
6000,4400.759465019177,1667
5500,4400.759465019177,1904
5000,4400.759465019177,2181
4500,4400.759465019177,2510
6000,5631.552862447385,1451
5500,5631.552862447385,1668
5000,5631.552862447385,1922
4500,5631.552862447385,2223
6000,6807.918125132536,962
5500,6807.918125132536,1144
5000,6807.918125132536,1346
4500,6807.918125132536,1584
6000,812.483050964522,1659
5500,812.483050964522,1908
5000,812.483050964522,2197
4500,812.483050964522,2541
6000,1425.9447907327435,1644
5500,1425.9447907327435,1890
5000,1425.9447907327435,2177
4500,1425.9447907327435,2518
6000,2901.9681095902865,1606
5500,2901.9681095902865,1847
5000,2901.9681095902865,2128
4500,2901.9681095902865,2461
6000,4301.804040705553,1571
5500,4301.804040705553,1807
5000,4301.804040705553,2081
4500,4301.804040705553,2406
6000,5632.284552256679,1538
5500,5632.284552256679,1768
5000,5632.284552256679,2036
4500,5632.284552256679,2355
6000,6899.38897948786,1504
5500,6899.38897948786,1730
5000,6899.38897948786,1992
4500,6899.38897948786,2304
6000,8108.3781641291735,1178
5500,8108.3781641291735,1378
5000,8108.3781641291735,1606
4500,8108.3781641291735,1876
6000,9263.903439732569,726
5500,9263.903439732569,899
5000,9263.903439732569,1081
4500,9263.903439732569,1293
6000,3405.928032051345,1484
5500,3405.928032051345,1721
5000,3405.928032051345,1995
4500,3405.928032051345,2321
6000,4008.3894065857457,1471
5500,4008.3894065857457,1705
5000,4008.3894065857457,1977
4500,4008.3894065857457,2299
6000,5457.945230327409,1437
5500,5457.945230327409,1666
5000,5457.945230327409,1932
4500,5457.945230327409,2247
6000,6832.679829914589,1406
5500,6832.679829914589,1630
5000,6832.679829914589,1890
4500,6832.679829914589,2198
6000,8139.302665241151,1375
5500,8139.302665241151,1594
5000,8139.302665241151,1849
4500,8139.302665241151,2150
6000,9383.685852360079,1344
5500,9383.685852360079,1559
5000,9383.685852360079,1808
4500,9383.685852360079,2102
6000,10570.995897565836,927
5500,10570.995897565836,1117
5000,10570.995897565836,1323
4500,10570.995897565836,1565
6000,11705.80072844621,503
5500,11705.80072844621,672
5000,11705.80072844621,839
4500,11705.80072844621,1027
6000,5982.10465088161,1299
5500,5982.10465088161,1526
5000,5982.10465088161,1785
4500,5982.10465088161,2091
6000,6573.638905727461,1287
5500,6573.638905727461,1512
5000,6573.638905727461,1769
4500,6573.638905727461,2072
6000,7996.903467239253,1258
5500,7996.903467239253,1478
5000,7996.903467239253,1729
4500,7996.903467239253,2025
6000,9346.70387163214,1232
5500,9346.70387163214,1447
5000,9346.70387163214,1692
4500,9346.70387163214,1981
6000,10629.627886232722,1206
5500,10629.627886232722,1416
5000,10629.627886232722,1655
4500,10629.627886232722,1939
6000,11851.441121818132,1067
5500,11851.441121818132,1274
5000,11851.441121818132,1501
4500,11851.441121818132,1768
6000,13017.216377376337,650
5500,13017.216377376337,832
5000,13017.216377376337,1017
4500,13017.216377376337,1229
6000,14131.438729886619,262
5500,14131.438729886619,423
5000,14131.438729886619,580
4500,14131.438729886619,744
6000,8553.55164494631,1108
5500,8553.55164494631,1329
5000,8553.55164494631,1572
4500,8553.55164494631,1858
6000,9134.178841296447,1098
5500,9134.178841296447,1316
5000,9134.178841296447,1557
4500,9134.178841296447,1840
6000,10531.200408932344,1073
5500,10531.200408932344,1286
5000,10531.200408932344,1521
4500,10531.200408932344,1798
6000,11856.112395033882,1049
5500,11856.112395033882,1258
5000,11856.112395033882,1488
4500,11856.112395033882,1758
6000,13115.381097776908,1026
5500,13115.381097776908,1230
5000,13115.381097776908,1455
4500,13115.381097776908,1720
6000,14314.66581819651,783
5500,14314.66581819651,982
5000,14314.66581819651,1187
4500,14314.66581819651,1423
6000,15458.945820012303,389
5500,15458.945820012303,564
5000,15458.945820012303,738
4500,15458.945820012303,924
6000,16552.6234817012,34
5500,16552.6234817012,190
5000,16552.6234817012,341
4500,16552.6234817012,488
6000,11120.714560890228,918
5500,11120.714560890228,1134
5000,11120.714560890228,1362
4500,11120.714560890228,1629
6000,11690.452870105253,910
5500,11690.452870105253,1123
5000,11690.452870105253,1349
4500,11690.452870105253,1614
6000,13061.275165177105,888
5500,13061.275165177105,1097
5000,13061.275165177105,1318
4500,13061.275165177105,1576
6000,14361.340197551215,867
5500,14361.340197551215,1071
5000,14361.340197551215,1287
4500,14361.340197551215,1539
6000,15596.992998622516,847
5500,15596.992998622516,1047
5000,15596.992998622516,1258
4500,15596.992998622516,1505
6000,16773.786736798145,508
5500,16773.786736798145,698
5000,16773.786736798145,889
4500,16773.786736798145,1096
6000,17896.607296360726,138
5500,17896.607296360726,304
5000,17896.607296360726,469
4500,17896.607296360726,633
6000,18969.774495062054,-190
5500,18969.774495062054,-44
5000,18969.774495062054,98
4500,18969.774495062054,232
6000,13684.002280292316,732
5500,13684.002280292316,937
5000,13684.002280292316,1152
4500,13684.002280292316,1399
6000,14242.86813941935,724
5500,14242.86813941935,928
5000,14242.86813941935,1140
4500,14242.86813941935,1385
6000,15587.530710383451,706
5500,15587.530710383451,905
5000,15587.530710383451,1113
4500,15587.530710383451,1352
6000,16862.786296127393,690
5500,16862.786296127393,884
5000,16862.786296127393,1087
4500,16862.786296127393,1321
6000,18074.858844320406,671
5500,18074.858844320406,863
5000,18074.858844320406,1062
4500,18074.858844320406,1291
6000,19229.195550951477,248
5500,19229.195550951477,423
5000,19229.195550951477,603
4500,19229.195550951477,784
6000,20330.58906182494,-94
5500,20330.58906182494,57
5000,20330.58906182494,213
4500,20330.58906182494,357
6000,21383.27675859487,-397
5500,21383.27675859487,-265
5000,21383.27675859487,-130
4500,21383.27675859487,-13
6000,16221.02717582536,540
5500,16221.02717582536,737
5000,16221.02717582536,940
4500,16221.02717582536,1168
6000,16769.131981349277,535
5500,16769.131981349277,730
5000,16769.131981349277,931
4500,16769.131981349277,1156
6000,18087.90285438994,522
5500,18087.90285438994,712
5000,18087.90285438994,909
4500,18087.90285438994,1129
6000,19338.60318507269,510
5500,19338.60318507269,696
5000,19338.60318507269,888
4500,19338.60318507269,1103
6000,20527.33707793555,379
5500,20527.33707793555,561
5000,20527.33707793555,746
4500,20527.33707793555,944
6000,21659.446842317022,1
5500,21659.446842317022,163
5000,21659.446842317022,328
4500,21659.446842317022,486
6000,22739.632840841896,-319
5500,22739.632840841896,-178
5000,22739.632840841896,-35
4500,22739.632840841896,93
6000,23261.572101096262,-459
5500,23261.572101096262,-327
5000,23261.572101096262,-193
4500,23261.572101096262,-78
6000,18476.578907308533,361
5500,18476.578907308533,554
5000,18476.578907308533,745
4500,18476.578907308533,955
6000,19287.209892946736,356
5500,19287.209892946736,546
5000,19287.209892946736,734
4500,19287.209892946736,941
6000,20580.172965728114,347
5500,20580.172965728114,532
5000,20580.172965728114,716
4500,20580.172965728114,918
6000,21806.39760849698,338
5500,21806.39760849698,520
5000,21806.39760849698,699
4500,21806.39760849698,896
6000,22971.868470991492,93
5500,22971.868470991492,263
5000,22971.868470991492,431
4500,22971.868470991492,601
6000,24081.82331576711,-251
5500,24081.82331576711,-95
5000,24081.82331576711,54
4500,24081.82331576711,193
6000,25140.87052129719,-544
5500,25140.87052129719,-408
5000,25140.87052129719,-281
4500,25140.87052129719,-168
6000,20735.804949224235,178
5500,20735.804949224235,365
5000,20735.804949224235,547
4500,20735.804949224235,741
6000,21801.1529642415,175
5500,21801.1529642415,358
5000,21801.1529642415,537
4500,21801.1529642415,726
6000,23068.350614774303,170
5500,23068.350614774303,349
5000,23068.350614774303,523
4500,23068.350614774303,708
6000,24270.139760228743,166
5500,24270.139760228743,340
5000,24270.139760228743,510
4500,24270.139760228743,690
6000,25412.38579169541,-192
5500,25412.38579169541,-31
5000,25412.38579169541,124
4500,25412.38579169541,270
6000,26500.222096619007,-485
5500,26500.222096619007,-339
5000,26500.222096619007,-202
4500,26500.222096619007,-78
6000,27128.708824031724,-650
5500,27128.708824031724,-515
5000,27128.708824031724,-390
4500,27128.708824031724,-281
6000,23133.068838350344,-3
5500,23133.068838350344,170
5000,23133.068838350344,344
4500,23133.068838350344,520
6000,24310.625711542874,-3
5500,24310.625711542874,168
5000,24310.625711542874,337
4500,24310.625711542874,508
6000,25552.103756212724,-3
5500,25552.103756212724,163
5000,25552.103756212724,328
4500,25552.103756212724,496
6000,26729.50085584982,-33
5500,26729.50085584982,141
5000,26729.50085584982,317
4500,26729.50085584982,483
6000,27848.563354964215,-436
5500,27848.563354964215,-291
5000,27848.563354964215,-146
4500,27848.563354964215,-16
6000,28914.320451491036,-694
5500,28914.320451491036,-566
5000,28914.320451491036,-440
4500,28914.320451491036,-332
6000,29121.474153711602,-744
5500,29121.474153711602,-619
5000,29121.474153711602,-497
4500,29121.474153711602,-392
6000,25389.347831893963,-192
5500,25389.347831893963,-19
5000,25389.347831893963,145
4500,25389.347831893963,305
6000,25521.945432337336,-191
5500,25521.945432337336,-19
5000,25521.945432337336,145
4500,25521.945432337336,305
6000,26807.065191391204,-186
5500,26807.065191391204,-18
5000,26807.065191391204,142
4500,26807.065191391204,296
6000,28022.957208258442,-182
5500,28022.957208258442,-19
5000,28022.957208258442,136
4500,28022.957208258442,287
6000,29176.088945285723,-317
5500,29176.088945285723,-152
5000,29176.088945285723,3
4500,29176.088945285723,147
6000,30272.088318686263,-666
5500,30272.088318686263,-524
5000,30272.088318686263,-394
4500,30272.088318686263,-281
6000,31007.956536265483,-829
5500,31007.956536265483,-699
5000,31007.956536265483,-582
4500,31007.956536265483,-486
